Observation.id,Duration,ID,CODED_G.ENV,G.Env,CODED_NB_CROWS,Number.of.Crows,CODED_BAIT,Baited,CODED_SENTINEL,Sentinel,Behavior,CODED_BEHAVIOR
037 - Lancaster Park - 4 crows - No Bait,0.502,37,0,Green Area,0,2,0,N,1,Y,HU,2
037 - Lancaster Park - 4 crows - No Bait,2.254,37,0,Green Area,0,2,0,N,1,Y,HU,2
037 - Lancaster Park - 4 crows - No Bait,1.738,37,0,Green Area,0,2,0,N,1,Y,HU,2
037 - Lancaster Park - 4 crows - No Bait,0.501,37,0,Green Area,0,2,0,N,1,Y,HU,2
037 - Lancaster Park - 4 crows - No Bait,0.498,37,0,Green Area,0,2,0,N,1,Y,HU,2
037 - Lancaster Park - 4 crows - No Bait,0.494,37,0,Green Area,0,2,0,N,1,Y,HU,2
037 - Lancaster Park - 4 crows - No Bait,0.253,37,0,Green Area,0,2,0,N,1,Y,HU,2
037 - Lancaster Park - 4 crows - No Bait,1.762,37,0,Green Area,0,2,0,N,1,Y,HU,2
037 - Lancaster Park - 4 crows - No Bait,1.748,37,0,Green Area,0,2,0,N,1,Y,HU,2
037 - Lancaster Park - 4 crows - No Bait,0.249,37,0,Green Area,0,2,0,N,1,Y,HU,2
037 - Lancaster Park - 4 crows - No Bait,14.739,37,0,Green Area,0,2,0,N,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,13.25,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.243,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,2,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,4.499,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.495,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.503,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.998,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,4.525,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,10.031,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,2.008,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.998,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.742,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.754,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.498,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,10.251,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.256,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,7.494,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,6.511,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,9.504,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.747,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.498,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.498,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,14.304,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,18.837,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,10.772,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.226,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,39.501,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,5.762,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.746,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.742,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.501,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.748,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.243,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.244,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,2.511,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.499,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,6.256,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.773,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.505,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.259,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.76,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.46,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.754,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,4.997,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.516,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,3.018,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,3.265,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.502,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,2.5,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.498,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.257,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,2.757,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,3.759,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,5.991,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,5.24,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.498,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,2.259,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.241,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.24,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.498,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.259,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,7.74,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,12.472,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.493,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.5,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,5.24,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.5,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,10.261,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,3.496,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,0.496,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.749,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,2.451,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,2.748,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.248,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,8.539,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,6.762,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,1.74,37,1,Commercial,1,7,1,Y,1,Y,HU,2
037-2 - Dairy Queen PLot - 7 crows - Baited,10.26,37,1,Commercial,1,7,1,Y,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,3.255,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,1.498,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,5,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,2.495,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,1.254,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,7.507,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,4.502,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,0.502,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,0.753,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,0.242,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,1.499,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,0.739,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,0.765,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,1.994,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,1.001,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,3.491,38,0,Green Area,0,2,0,N,1,Y,HU,2
038 - Landcaster Park - 3 crows - No Bait,1.247,38,0,Green Area,0,2,0,N,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,21.917,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,8.999,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.179,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,4.001,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,2.007,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.265,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,4.009,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.257,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,3.503,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.739,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.263,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,2.736,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.508,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.493,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,13.999,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.261,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.237,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,2.751,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.748,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.751,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.24,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.499,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.759,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.251,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,3.206,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,4.707,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.75,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.74,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,2.68,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.748,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,2.76,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.487,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,15.337,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,3.429,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.739,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,9.329,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,3.252,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,4.798,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,7.001,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.285,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,5.213,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,7.74,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,2.714,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.258,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.248,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.499,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,3.014,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.248,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.749,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.249,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.999,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,9.253,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.741,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.502,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,11.997,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,4.801,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.202,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.239,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.238,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.249,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.053,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.997,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.5,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,2.5,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.497,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.203,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.499,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.558,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,3.792,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.754,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.241,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.273,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.501,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.497,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.239,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.254,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.997,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.744,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.497,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.004,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.259,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.493,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.235,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.254,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.244,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.006,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.257,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.502,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.508,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.498,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.495,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.742,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.514,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.512,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.996,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.236,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.997,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.487,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.758,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.499,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.476,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.742,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.245,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.503,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.498,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.535,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.501,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.5,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.26,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.501,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.003,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.499,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.996,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.74,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.262,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.76,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.499,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.505,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.753,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.24,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.241,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.997,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.261,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.5,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.5,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.498,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.252,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.289,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.759,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.754,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,1.262,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,2.24,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.496,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.236,38,1,Commercial,1,7,1,Y,1,Y,HU,2
038-2 - Dairy Queen PLot - 7 crows - Baited,0.243,38,1,Commercial,1,7,1,Y,1,Y,HU,2
